model,function,file,source_characters,llvm_characters,representation_size,dependency_count,json_valid,request_success,latency_seconds,retry_count,prompt_tokens,output_tokens,total_tokens,keyword_count,concept_count,summary_length,purpose_length,behavior_length,source_code,ast,llvm,cfg,call_graph,purpose_complete,behavior_complete,summary_complete,inputs_complete,outputs_complete,side_effects_complete,dependencies_complete,concepts_complete,keywords_complete,algorithm_complete,complexity_complete,human_accuracy,human_relevance,human_faithfulness,human_usefulness,function_type,complexity_category,graph_complexity
qwen2.5-coder-3b-instruct,benchmark_tests/perft_tests.cpp::Test::BenchMark::perft::60,enhanced_qwen2.5-coder-3b-instruct.json,1488,771206,772694,0,True,True,3.454,0,3783,273,4056,4,4,113,120,318,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,,,Test,Complex,Leaf
qwen2.5-coder-3b-instruct,benchmark_tests/perft_tests.cpp::Test::BenchMark::standardPerft::107,enhanced_qwen2.5-coder-3b-instruct.json,1474,771206,772680,0,True,True,4.493,0,3658,379,4037,6,5,93,89,219,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,,,,,Test,Complex,Leaf
qwen2.5-coder-3b-instruct,benchmark_tests/puzzle_tests.cpp::Test::BenchMark::matingPuzzles::29,enhanced_qwen2.5-coder-3b-instruct.json,573,719080,719653,0,True,True,3.373,0,3055,282,3337,4,4,101,57,202,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,,,,,Test,Moderate,Leaf
qwen2.5-coder-3b-instruct,benchmark_tests/search_and_eval.cpp::Test::BenchMark::staticSearch::71,enhanced_qwen2.5-coder-3b-instruct.json,2050,776006,778056,0,True,True,4.468,0,3624,377,4001,5,3,135,196,308,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,,,,,Test,Complex,Leaf
qwen2.5-coder-3b-instruct,benchmark_tests/search_and_eval.cpp::Test::BenchMark::staticEval::125,enhanced_qwen2.5-coder-3b-instruct.json,996,776006,777002,0,True,True,3.351,0,3383,274,3657,6,5,90,173,242,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,,,,,Test,Complex,Leaf
qwen2.5-coder-3b-instruct,debug_tests/bitmask_tests.cpp::Test::Debug::countPawnAttacks::17,enhanced_qwen2.5-coder-3b-instruct.json,802,0,802,0,True,True,3.1,0,1152,296,1448,4,4,219,63,353,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,,,,,Test,Simple,Leaf
qwen2.5-coder-3b-instruct,debug_tests/bitmask_tests.cpp::Test::Debug::countKnightMoves::39,enhanced_qwen2.5-coder-3b-instruct.json,1093,0,1093,0,True,True,2.956,0,1236,282,1518,5,4,146,100,325,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,,,,,Test,Simple,Leaf
qwen2.5-coder-3b-instruct,debug_tests/bitmask_tests.cpp::Test::Debug::countKingMoves::67,enhanced_qwen2.5-coder-3b-instruct.json,1109,0,1109,0,True,True,3.009,0,1243,288,1531,3,4,115,79,366,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,,,,,Test,Simple,Leaf
qwen2.5-coder-3b-instruct,debug_tests/bitmask_tests.cpp::Test::Debug::countBishopMoves_noEdges::94,enhanced_qwen2.5-coder-3b-instruct.json,356,0,356,0,True,True,2.611,0,873,253,1126,4,3,77,108,324,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,,,,,Test,Simple,Leaf
qwen2.5-coder-3b-instruct,debug_tests/bitmask_tests.cpp::Test::Debug::countRookMoves_noEdges::105,enhanced_qwen2.5-coder-3b-instruct.json,349,0,349,0,True,True,2.717,0,875,265,1140,4,3,106,130,296,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,,,,,Test,Simple,Leaf
qwen2.5-coder-3b-instruct,debug_tests/evaluation_tests.cpp::flipVertical::16,enhanced_qwen2.5-coder-3b-instruct.json,415,534127,534542,0,True,True,2.842,0,3660,220,3880,4,3,98,53,229,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,,,,,Method,Moderate,Leaf
